Date,Time,Level,Component,Content,Event
2016-09-29,"02:04:04,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3071756~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E161
2016-09-29,"02:04:04,",Info,CBS,Session: 30546354_3005294074 initialized by client WindowsUpdateAgent.,E739
2016-09-29,"02:04:04,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2840631~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E163
2016-09-29,"02:04:04,",Info,CBS,Session: 30546354_3007094176 initialized by client WindowsUpdateAgent.,E740
2016-09-29,"02:04:04,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2631813~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E165
2016-09-29,"02:04:04,",Info,CBS,Session: 30546354_3007214183 initialized by client WindowsUpdateAgent.,E741
2016-09-29,"02:04:04,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2640148~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",E167
2016-09-29,"02:04:05,",Info,CBS,Session: 30546354_3008284245 initialized by client WindowsUpdateAgent.,E742
2016-09-29,"02:04:05,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3093513~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E169
2016-09-29,"02:04:05,",Info,CBS,Session: 30546354_3008494257 initialized by client WindowsUpdateAgent.,E743
2016-09-29,"02:04:05,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2894844~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E171
2016-09-29,"02:04:05,",Info,CBS,Session: 30546354_3009694325 initialized by client WindowsUpdateAgent.,E744
2016-09-29,"02:04:05,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3108670~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E173
2016-09-29,"02:04:07,",Info,CBS,Session: 30546354_3037265902 initialized by client WindowsUpdateAgent.,E745
2016-09-29,"02:04:07,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2547666~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E175
2016-09-29,"02:04:08,",Info,CBS,Session: 30546354_3041116122 initialized by client WindowsUpdateAgent.,E746
2016-09-29,"02:04:08,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2798162~31bf3856ad364e35~amd64~~6.1.1.5, ApplicableState: 80, CurrentState:112",E177
2016-09-29,"02:04:08,",Info,CBS,Session: 30546354_3044096293 initialized by client WindowsUpdateAgent.,E747
2016-09-29,"02:04:08,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2574819~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",E179
2016-09-29,"02:04:08,",Info,CBS,Session: 30546354_3044886338 initialized by client WindowsUpdateAgent.,E748
2016-09-29,"02:04:08,",Info,CBS,"Read out cached package applicability for package: Microsoft-Windows-RDP-BlueIP-Package-TopLevel~31bf3856ad364e35~amd64~~7.2.7601.16415, ApplicableState: 112, CurrentState:112",E181
2016-09-29,"02:04:08,",Info,CBS,Session: 30546354_3045146353 initialized by client WindowsUpdateAgent.,E749
2016-09-29,"02:04:08,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2857650~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E183
2016-09-29,"02:04:08,",Info,CBS,Session: 30546354_3047006459 initialized by client WindowsUpdateAgent.,E750
2016-09-29,"02:04:08,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3118401~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E185
2016-09-29,"02:04:08,",Info,CBS,Session: 30546354_3047216471 initialized by client WindowsUpdateAgent.,E751
2016-09-29,"02:04:08,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2585542~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 80, CurrentState:112",E187
2016-09-29,"02:04:09,",Info,CBS,Session: 30546354_3048226529 initialized by client WindowsUpdateAgent.,E752
2016-09-29,"02:04:09,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2931356~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E189
2016-09-29,"02:04:09,",Info,CBS,Session: 30546354_3049686613 initialized by client WindowsUpdateAgent.,E753
2016-09-29,"02:04:09,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2900986~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E191
2016-09-29,"02:04:09,",Info,CBS,Session: 30546354_3050066634 initialized by client WindowsUpdateAgent.,E754
2016-09-29,"02:04:09,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2985461~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E193
2016-09-29,"02:04:10,",Info,CBS,Session: 30546354_3058807134 initialized by client WindowsUpdateAgent.,E755
2016-09-29,"02:04:10,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3092601~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E195
2016-09-29,"02:04:10,",Info,CBS,Session: 30546354_3061267275 initialized by client WindowsUpdateAgent.,E756
2016-09-29,"02:04:10,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2836942~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",E197
2016-09-29,"02:04:10,",Info,CBS,Session: 30546354_3061697300 initialized by client WindowsUpdateAgent.,E757
2016-09-29,"02:04:10,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2937610~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",E199
2016-09-29,"02:04:10,",Info,CBS,Session: 30546354_3063077379 initialized by client WindowsUpdateAgent.,E758
2016-09-29,"02:04:10,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3035126~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E201
2016-09-29,"02:04:10,",Info,CBS,Session: 30546354_3066077550 initialized by client WindowsUpdateAgent.,E759
2016-09-29,"02:04:10,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3076895~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",E203
2016-09-29,"02:04:10,",Info,CBS,Session: 30546354_3067097608 initialized by client WindowsUpdateAgent.,E760
2016-09-29,"02:04:10,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3021674~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E205
2016-09-29,"02:04:10,",Info,CBS,Session: 30546354_3067367624 initialized by client WindowsUpdateAgent.,E761
2016-09-29,"02:04:10,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2919469~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E207
2016-09-29,"02:04:11,",Info,CBS,Session: 30546354_3070257789 initialized by client WindowsUpdateAgent.,E762
2016-09-29,"02:04:11,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2823180~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",E209
2016-09-29,"02:04:11,",Info,CBS,Session: 30546354_3070387797 initialized by client WindowsUpdateAgent.,E763
2016-09-29,"02:04:11,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2809215~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:0",E211
2016-09-29,"02:04:11,",Info,CBS,Session: 30546354_3070417798 initialized by client WindowsUpdateAgent.,E764
2016-09-29,"02:04:11,",Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],E30
2016-09-29,"02:04:11,",Info,CBS,Session: 30546354_3070457801 initialized by client WindowsUpdateAgent.,E765
2016-09-29,"02:04:11,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2809900~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",E214
2016-09-29,"02:04:11,",Info,CBS,Session: 30546354_3070727816 initialized by client WindowsUpdateAgent.,E766
2016-09-29,"02:04:11,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3150220~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E216
2016-09-29,"02:04:11,",Info,CBS,Session: 30546354_3072147897 initialized by client WindowsUpdateAgent.,E767
2016-09-29,"02:04:11,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3175024~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",E218
2016-09-29,"02:04:11,",Info,CBS,Session: 30546354_3072677928 initialized by client WindowsUpdateAgent.,E768
2016-09-29,"02:04:11,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3126446~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E220
2016-09-29,"02:04:11,",Info,CBS,Session: 30546354_3074888054 initialized by client WindowsUpdateAgent.,E769
2016-09-29,"02:04:11,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2968294~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E222
2016-09-29,"02:04:11,",Info,CBS,Session: 30546354_3077138183 initialized by client WindowsUpdateAgent.,E770
2016-09-29,"02:04:12,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3080079~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E224
2016-09-29,"02:04:20,",Info,CBS,Session: 30546354_3167883373 initialized by client WindowsUpdateAgent.,E771
2016-09-29,"02:04:21,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2868626~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:112",E226
2016-09-29,"02:04:21,",Info,CBS,Session: 30546354_3172813655 initialized by client WindowsUpdateAgent.,E772
2016-09-29,"02:04:21,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2929733~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E228
2016-09-29,"02:04:21,",Info,CBS,Session: 30546354_3173223679 initialized by client WindowsUpdateAgent.,E773
2016-09-29,"02:04:21,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2893294~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E230
2016-09-29,"02:04:21,",Info,CBS,Session: 30546354_3173453692 initialized by client WindowsUpdateAgent.,E774
2016-09-29,"02:04:21,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3145739~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E232
2016-09-29,"02:04:21,",Info,CBS,Session: 30546354_3175093786 initialized by client WindowsUpdateAgent.,E775
2016-09-29,"02:04:21,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2972211~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E234
2016-09-29,"02:04:21,",Info,CBS,Session: 30546354_3176343857 initialized by client WindowsUpdateAgent.,E776
2016-09-29,"02:04:21,",Info,CBS,"Read out cached package applicability for package: Package_for_KB947821~31bf3856ad364e35~amd64~~6.1.34.0, ApplicableState: 112, CurrentState:0",E236
2016-09-29,"02:04:21,",Info,CBS,Session: 30546354_3176413861 initialized by client WindowsUpdateAgent.,E777
2016-09-29,"02:04:21,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3020370~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E238
2016-09-29,"02:04:22,",Info,CBS,Session: 30546354_3178803998 initialized by client WindowsUpdateAgent.,E778
2016-09-29,"02:04:22,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3003743~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E240
2016-09-29,"02:04:22,",Info,CBS,Session: 30546354_3181864173 initialized by client WindowsUpdateAgent.,E779
2016-09-29,"02:04:22,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3020387~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:0",E242
2016-09-29,"02:04:22,",Info,CBS,Session: 30546354_3182094186 initialized by client WindowsUpdateAgent.,E780
2016-09-29,"02:04:22,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2884256~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E244
2016-09-29,"02:04:22,",Info,CBS,Session: 30546354_3183124245 initialized by client WindowsUpdateAgent.,E781
2016-09-29,"02:04:22,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3163245~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E246
2016-09-29,"02:04:22,",Info,CBS,Session: 30546354_3183554269 initialized by client WindowsUpdateAgent.,E782
2016-09-29,"02:04:22,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2660075~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E248
2016-09-29,"02:04:22,",Info,CBS,Session: 30546354_3183714279 initialized by client WindowsUpdateAgent.,E783
2016-09-29,"02:04:22,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3022777~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E250
2016-09-29,"02:04:22,",Info,CBS,Session: 30546354_3184784340 initialized by client WindowsUpdateAgent.,E784
2016-09-29,"02:04:22,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3161561~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",E252
2016-09-29,"02:04:22,",Info,CBS,Session: 30546354_3185364373 initialized by client WindowsUpdateAgent.,E785
2016-09-29,"02:04:22,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2800095~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",E254
2016-09-29,"02:04:22,",Info,CBS,Session: 30546354_3185714393 initialized by client WindowsUpdateAgent.,E786
2016-09-29,"02:04:22,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2818604~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:0",E256
2016-09-29,"02:04:22,",Info,CBS,Session: 30546354_3185874402 initialized by client WindowsUpdateAgent.,E787
2016-09-29,"02:04:22,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2570947~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E258
2016-09-29,"02:04:22,",Info,CBS,Session: 30546354_3186424434 initialized by client WindowsUpdateAgent.,E788
2016-09-29,"02:04:22,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3035132~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",E260
2016-09-29,"02:04:22,",Info,CBS,Session: 30546354_3186634446 initialized by client WindowsUpdateAgent.,E789
2016-09-29,"02:04:22,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2972100~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E262
2016-09-29,"02:04:22,",Info,CBS,Session: 30546354_3187144475 initialized by client WindowsUpdateAgent.,E790
2016-09-29,"02:04:22,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2966583~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E264
2016-09-29,"02:04:23,",Info,CBS,Session: 30546354_3188034526 initialized by client WindowsUpdateAgent.,E791
2016-09-29,"02:04:23,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2685811~31bf3856ad364e35~amd64~~6.1.1.11, ApplicableState: 112, CurrentState:112",E266
2016-09-29,"02:04:23,",Info,CBS,Session: 30546354_3188974579 initialized by client WindowsUpdateAgent.,E792
2016-09-29,"02:04:23,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3110329~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E268
2016-09-29,"02:04:23,",Info,CBS,Session: 30546354_3189744623 initialized by client WindowsUpdateAgent.,E793
2016-09-29,"02:04:23,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2545698~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",E270
2016-09-29,"02:04:23,",Info,CBS,Session: 30546354_3189934634 initialized by client WindowsUpdateAgent.,E794
2016-09-29,"02:04:23,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3124280~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E272
2016-09-29,"02:04:23,",Info,CBS,Session: 30546354_3190064642 initialized by client WindowsUpdateAgent.,E795
2016-09-29,"02:04:23,",Info,CBS,"Read out cached package applicability for package: Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.17388, ApplicableState: 112, CurrentState:0",E274
2016-09-29,"02:04:23,",Info,CBS,Session: 30546354_3190364659 initialized by client WindowsUpdateAgent.,E796
2016-09-29,"02:04:23,",Info,CBS,Session: 30546354_3190684677 initialized by client WindowsUpdateAgent.,E797
2016-09-29,"02:04:23,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2676562~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",E277
2016-09-29,"02:04:23,",Info,CBS,Session: 30546354_3190944692 initialized by client WindowsUpdateAgent.,E798
2016-09-29,"02:04:23,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2970228~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E279
2016-09-29,"02:04:23,",Info,CBS,Session: 30546354_3191224708 initialized by client WindowsUpdateAgent.,E799
2016-09-29,"02:04:23,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2512715~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 0, CurrentState:0",E281
2016-09-29,"02:04:23,",Info,CBS,Session: 30546354_3191744738 initialized by client WindowsUpdateAgent.,E800
2016-09-29,"02:04:23,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2965788~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",E283
2016-09-29,"02:04:23,",Info,CBS,Session: 30546354_3191924748 initialized by client WindowsUpdateAgent.,E801
2016-09-29,"02:04:23,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3030377~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E285
2016-09-29,"02:04:23,",Info,CBS,Session: 30546354_3192394775 initialized by client WindowsUpdateAgent.,E802
2016-09-29,"02:04:23,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3021917~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",E287
2016-09-29,"02:04:23,",Info,CBS,Session: 30546354_3192854801 initialized by client WindowsUpdateAgent.,E803
2016-09-29,"02:04:23,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2853952~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E289
2016-09-29,"02:04:23,",Info,CBS,Session: 30546354_3193054813 initialized by client WindowsUpdateAgent.,E804
2016-09-29,"02:04:23,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2706045~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0",E291
2016-09-29,"02:04:23,",Info,CBS,Session: 30546354_3193214822 initialized by client WindowsUpdateAgent.,E805
2016-09-29,"02:04:23,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2510531~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",E293
2016-09-29,"02:04:23,",Info,CBS,Session: 30546354_3193364831 initialized by client WindowsUpdateAgent.,E806
2016-09-29,"02:04:23,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2847927~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E295
2016-09-29,"02:04:23,",Info,CBS,Session: 30546354_3193904861 initialized by client WindowsUpdateAgent.,E807
2016-09-29,"02:04:23,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2604115~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",E297
2016-09-29,"02:04:23,",Info,CBS,Session: 30546354_3194774911 initialized by client WindowsUpdateAgent.,E808
2016-09-29,"02:04:23,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3013531~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",E299
2016-09-29,"02:04:23,",Info,CBS,Session: 30546354_3195614959 initialized by client WindowsUpdateAgent.,E809
2016-09-29,"02:04:23,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2893519~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E301
2016-09-29,"02:04:23,",Info,CBS,Session: 30546354_3196675020 initialized by client WindowsUpdateAgent.,E810
2016-09-29,"02:04:23,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2703157~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0",E303
2016-09-29,"02:04:23,",Info,CBS,Session: 30546354_3197115045 initialized by client WindowsUpdateAgent.,E811
2016-09-29,"02:04:23,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3133977~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E305
2016-09-29,"02:04:24,",Info,CBS,Session: 30546354_3198015097 initialized by client WindowsUpdateAgent.,E812
2016-09-29,"02:04:24,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3109094~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E307
2016-09-29,"02:04:24,",Info,CBS,Session: 30546354_3198305113 initialized by client WindowsUpdateAgent.,E813
2016-09-29,"02:04:24,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2506212~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E309
2016-09-29,"02:04:24,",Info,CBS,Session: 30546354_3198345115 initialized by client WindowsUpdateAgent.,E814
2016-09-29,"02:04:24,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3076949~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E311
2016-09-29,"02:04:24,",Info,CBS,Session: 30546354_3198805142 initialized by client WindowsUpdateAgent.,E815
2016-09-29,"02:04:24,",Info,CBS,Session: 30546354_3200035212 initialized by client WindowsUpdateAgent.,E816
2016-09-29,"02:04:24,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2871997~31bf3856ad364e35~amd64~~6.1.2.5, ApplicableState: 112, CurrentState:112",E314
2016-09-29,"02:04:24,",Info,CBS,Session: 30546354_3202615360 initialized by client WindowsUpdateAgent.,E817
2016-09-29,"02:04:24,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3164035~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E316
2016-09-29,"02:04:24,",Info,CBS,Session: 30546354_3203065385 initialized by client WindowsUpdateAgent.,E818
2016-09-29,"02:04:24,",Info,CBS,Session: 30546354_3203755425 initialized by client WindowsUpdateAgent.,E819
2016-09-29,"02:04:24,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2574819~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",E179
2016-09-29,"02:04:24,",Info,CBS,Session: 30546354_3204535469 initialized by client WindowsUpdateAgent.,E820
2016-09-29,"02:04:24,",Info,CBS,"Read out cached package applicability for package: Microsoft-Windows-RDP-WinIP-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16398, ApplicableState: 112, CurrentState:112",E320
2016-09-29,"02:04:24,",Info,CBS,Session: 30546354_3204965494 initialized by client WindowsUpdateAgent.,E821
2016-09-29,"02:04:24,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2843630~31bf3856ad364e35~amd64~~6.1.3.1, ApplicableState: 112, CurrentState:112",E322
2016-09-29,"02:04:24,",Info,CBS,Session: 30546354_3205955551 initialized by client WindowsUpdateAgent.,E822
2016-09-29,"02:04:24,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2862330~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",E324
2016-09-29,"02:04:24,",Info,CBS,Session: 30546354_3206305571 initialized by client WindowsUpdateAgent.,E823
2016-09-29,"02:04:24,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2834140~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:0",E326
2016-09-29,"02:04:24,",Info,CBS,Session: 30546354_3206335572 initialized by client WindowsUpdateAgent.,E824
2016-09-29,"02:04:24,",Info,CBS,Session: 30546354_3207045613 initialized by client WindowsUpdateAgent.,E825
2016-09-29,"02:04:25,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2726535~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E329
2016-09-29,"02:04:25,",Info,CBS,Session: 30546354_3208475695 initialized by client WindowsUpdateAgent.,E826
2016-09-29,"02:04:25,",Info,CBS,Session: 30546354_3208835715 initialized by client WindowsUpdateAgent.,E827
2016-09-29,"02:04:25,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3046269~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E332
2016-09-29,"02:04:25,",Info,CBS,Session: 30546354_3209665763 initialized by client WindowsUpdateAgent.,E828
2016-09-29,"02:04:25,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3139398~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E334
2016-09-29,"02:04:25,",Info,CBS,Session: 30546354_3209785770 initialized by client WindowsUpdateAgent.,E829
2016-09-29,"02:04:25,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2719857~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E336
2016-09-29,"02:04:25,",Info,CBS,Session: 30546354_3209865774 initialized by client WindowsUpdateAgent.,E830
2016-09-29,"02:04:25,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2603229~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E338
2016-09-29,"02:04:25,",Info,CBS,Session: 30546354_3214976067 initialized by client WindowsUpdateAgent.,E831
2016-09-29,"02:04:25,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3109560~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E340
2016-09-29,"02:04:25,",Info,CBS,Session: 30546354_3215266083 initialized by client WindowsUpdateAgent.,E832
2016-09-29,"02:04:25,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2807986~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E342
2016-09-29,"02:04:25,",Info,CBS,Session: 30546354_3215406091 initialized by client WindowsUpdateAgent.,E833
2016-09-29,"02:04:25,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3135983~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E344
2016-09-29,"02:04:25,",Info,CBS,Session: 30546354_3215566100 initialized by client WindowsUpdateAgent.,E834
2016-09-29,"02:04:25,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2667402~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",E346
2016-09-29,"02:04:25,",Info,CBS,Session: 30546354_3215916120 initialized by client WindowsUpdateAgent.,E835
2016-09-29,"02:04:25,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2791765~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E348
2016-09-29,"02:04:25,",Info,CBS,Session: 30546354_3216576158 initialized by client WindowsUpdateAgent.,E836
